timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
80,1570.0204,2434.927,3314.9016,4201.6675,5099.0986,6014.0405,6950.5254,7912.4287,8867.245,9843.611,10815.985,11808.26,12830.612,13872.72,14937.7295,16009.33,17092.252,18197.207,19331.56,20478.018,21635.03,22826.2,24046.27,25275.486,26533.506,27808.875,29113.477,30438.623,31777.633,33159.363,34564.598,36012.61,37457.637,38929.742,40422.152,41946.086,43484.957,45068.73,46675.152,48302.117,49943.086,51654.516,53374.062,55122.594,56906.613,58728.918,60586.164,62471.105,64379.316,66315.11,68306.016,70339.8,72410.22,74519.49,76687.8,78915.46,81177.0,83523.02,85906.45,88348.586,90849.28,93400.91,96041.08,98770.9,101527.055,104377.766,107331.53,110378.04,113517.13,116763.38,120103.93,123590.2,127194.89,130942.77,134830.22,138871.53,143091.48,147471.44,152064.61,156857.11,161895.66,167173.73,172675.11,178507.94,184615.83,191096.12,197872.88,204924.75,212433.12,220498.86,229353.88,239149.42,249909.95,261824.83,275086.06,290145.5,307635.4,328130.7,354013.34,386327.5
81,1602.1086,2393.4146,3192.5874,4002.4478,4820.445,5664.456,6514.054,7368.722,8248.587,9140.611,10046.204,10959.402,11891.054,12833.867,13784.908,14762.136,15763.24,16787.426,17818.09,18884.787,19966.406,21049.1,22155.162,23283.861,24444.861,25631.83,26837.277,28053.754,29296.346,30526.5,31804.701,33104.953,34427.12,35776.71,37142.902,38529.195,39943.293,41390.68,42833.17,44328.54,45832.457,47381.527,48942.195,50527.766,52138.156,53781.035,55441.49,57121.152,58844.46,60609.645,62398.38,64209.95,66070.484,67968.78,69908.12,71886.88,73932.625,76010.28,78145.64,80314.195,82557.21,84863.33,87246.98,89697.46,92221.33,94848.9,97562.74,100386.76,103305.52,106355.625,109531.945,112848.695,116296.75,119930.81,123715.55,127656.67,131797.44,136143.95,140732.94,145565.72,150675.36,156078.53,161806.73,167916.36,174426.88,181371.06,188860.08,196872.88,205514.98,214970.89,225319.66,236721.53,249436.45,263747.84,279755.72,297754.94,318730.56,343843.8,375376.06,418910.28
82,1544.4897,2408.3452,3270.3513,4137.4487,5027.74,5949.581,6870.104,7815.843,8784.485,9762.221,10744.227,11755.7705,12794.592,13827.583,14873.375,15918.959,16997.414,18096.615,19222.783,20375.346,21538.88,22726.555,23948.549,25180.748,26411.34,27671.8,28963.562,30255.453,31579.777,32939.305,34337.004,35745.07,37183.383,38627.973,40088.414,41603.99,43127.29,44681.9,46249.973,47837.367,49464.473,51113.43,52791.176,54515.195,56273.758,58044.438,59870.484,61716.965,63596.566,65533.305,67486.64,69479.06,71519.59,73578.055,75680.76,77806.945,79975.72,82209.28,84486.086,86829.78,89212.03,91657.03,94161.83,96733.66,99361.89,102080.5,104851.44,107730.82,110687.26,113750.125,116941.35,120225.5,123620.734,127176.82,130842.52,134635.78,138592.48,142719.88,147061.22,151491.23,156151.3,160963.45,165988.2,171222.7,176547.6,181988.17,187555.47,193221.4,199184.58,205496.11,212420.97,220133.48,229077.75,239363.84,251241.25,264766.0,280026.94,297911.94,319442.03,345958.88
83,1652.7725,2496.5989,3343.898,4215.702,5106.1743,6003.477,6909.2305,7828.9136,8752.935,9690.338,10637.0625,11608.901,12595.68,13592.48,14600.296,15613.925,16638.637,17673.102,18734.69,19824.229,20926.842,22049.092,23177.404,24338.875,25515.86,26708.818,27935.955,29192.748,30465.58,31759.457,33079.875,34420.418,35777.375,37176.117,38598.71,40058.25,41526.2,43026.61,44548.395,46096.16,47662.57,49254.066,50864.023,52489.723,54136.594,55809.008,57489.523,59209.53,60963.316,62741.156,64561.508,66418.21,68285.23,70186.41,72128.16,74101.36,76113.33,78156.21,80262.19,82405.26,84638.91,86946.87,89284.72,91720.02,94238.62,96848.414,99540.97,102359.625,105333.7,108399.62,111598.48,115002.234,118567.03,122290.21,126212.56,130337.54,134644.02,139185.8,144012.11,149162.62,154541.42,160283.05,166426.45,172914.72,179860.36,187242.62,195063.38,203455.97,212354.22,221931.45,232276.34,243577.48,256084.31,270040.03,285673.1,303334.12,323833.44,348147.2,378405.84,418481.88
84,1613.1431,2386.258,3195.039,4017.1106,4849.2983,5701.3447,6562.4214,7442.1123,8331.032,9240.894,10156.9375,11095.906,12033.137,12990.152,13961.134,14934.432,15945.172,16977.643,18015.666,19078.033,20150.244,21262.81,22377.96,23517.676,24679.115,25829.016,26979.488,28151.145,29330.723,30526.803,31733.32,32966.47,34209.125,35464.723,36750.477,38043.613,39359.188,40692.863,42046.035,43422.066,44799.336,46223.375,47666.02,49135.117,50630.535,52136.414,53674.902,55248.066,56856.89,58499.36,60170.316,61872.547,63622.285,65413.33,67242.805,69111.66,71028.89,73019.14,75061.23,77158.47,79326.67,81537.336,83845.445,86223.664,88675.95,91219.84,93860.1,96623.05,99461.945,102435.96,105537.84,108776.62,112192.69,115728.67,119406.555,123266.94,127311.79,131532.42,136006.61,140709.48,145629.78,150853.7,156367.55,162218.98,168449.6,175033.42,182108.25,189777.64,198094.44,207243.52,217315.89,228518.52,241075.11,255193.11,271282.12,289832.16,311914.62,339367.66,375893.6,427229.1
85,1660.2458,2426.1982,3201.7476,3993.6086,4797.308,5614.843,6447.1265,7290.128,8144.454,9014.432,9895.014,10797.498,11716.258,12648.844,13590.461,14543.223,15519.365,16481.168,17463.979,18449.312,19467.371,20484.275,21536.975,22597.43,23688.398,24802.55,25924.287,27086.523,28274.943,29482.76,30709.402,31971.396,33264.24,34575.87,35919.58,37278.27,38655.367,40054.203,41483.66,42937.312,44429.13,45926.227,47453.57,49000.496,50573.117,52158.613,53792.387,55458.586,57147.29,58870.453,60601.055,62368.3,64172.15,66017.65,67913.69,69862.19,71843.09,73883.22,75995.8,78151.516,80380.68,82671.81,85026.555,87478.91,89975.5,92573.66,95254.234,98049.9,100952.734,103964.055,107104.6,110384.734,113787.76,117383.96,121133.16,125017.99,129093.24,133337.2,137844.42,142562.28,147588.25,152922.55,158587.86,164568.05,170967.58,177801.83,185166.73,193110.05,201729.03,211139.25,221579.77,233170.36,246364.94,261412.73,278637.22,298523.3,322131.56,351103.25,388653.28,440929.7
86,1762.7932,2410.8018,3070.6577,3748.7205,4433.2275,5127.597,5832.243,6545.1133,7260.66,7983.054,8710.438,9449.831,10175.786,10899.107,11662.293,12409.024,13193.077,13963.889,14796.215,15599.176,16439.059,17272.555,18118.47,18993.924,19888.465,20797.307,21721.648,22649.97,23617.584,24597.125,25594.244,26613.887,27650.818,28684.764,29768.164,30870.936,32001.756,33119.652,34253.62,35419.098,36630.434,37869.258,39129.426,40416.848,41736.523,43072.316,44444.043,45845.434,47265.668,48732.55,50244.992,51802.0,53396.75,55047.484,56738.85,58479.33,60256.69,62089.21,63984.293,65947.98,67974.11,70085.92,72256.56,74492.11,76838.1,79248.05,81761.36,84379.63,87128.27,89982.32,92968.68,96139.94,99407.875,102850.11,106488.73,110270.766,114219.78,118377.39,122750.86,127333.28,132186.23,137255.36,142679.03,148410.36,154496.39,161031.56,168052.48,175628.27,183862.47,192785.05,202651.44,213697.0,226211.61,240535.22,256566.14,275058.44,296388.8,321883.28,353620.75,397741.7
87,1718.097,2405.108,3097.0708,3802.9768,4531.3926,5263.4707,5998.521,6754.0312,7517.9844,8289.288,9070.959,9861.678,10663.779,11444.686,12250.258,13074.372,13887.051,14725.286,15562.473,16419.645,17285.168,18158.107,19046.988,19961.473,20902.447,21856.838,22841.562,23849.725,24871.975,25894.504,26952.688,28033.072,29124.43,30242.336,31385.61,32543.646,33755.3,34993.055,36245.965,37528.758,38837.37,40157.535,41502.5,42893.105,44316.46,45749.48,47214.703,48724.45,50262.31,51827.836,53456.49,55095.098,56761.953,58479.46,60242.074,62050.17,63928.477,65864.65,67838.62,69893.63,72004.68,74160.22,76404.914,78726.234,81132.49,83612.58,86194.82,88857.93,91649.38,94544.36,97559.88,100709.055,104021.39,107491.3,111109.98,114915.93,118882.305,123047.766,127421.84,132019.5,136870.78,141976.78,147395.94,153148.4,159266.39,165802.73,172750.2,180367.94,188596.11,197529.69,207438.53,218471.92,230860.55,244783.78,260436.73,278054.25,298489.34,322801.78,352979.94,392481.84
88,1633.8615,2390.1067,3158.0447,3993.8413,4841.017,5700.1313,6577.606,7467.822,8370.182,9277.9795,10204.453,11144.882,12096.08,13064.064,14046.528,15045.75,16051.401,17084.268,18127.121,19167.61,20236.438,21319.52,22421.367,23511.203,24598.33,25675.027,26784.545,27936.404,29099.592,30225.979,31388.912,32573.557,33768.883,34976.266,36213.957,37485.234,38761.04,40050.57,41378.48,42714.332,44073.56,45481.957,46921.29,48375.223,49869.992,51394.457,52947.375,54537.902,56161.883,57820.504,59525.28,61259.457,63025.066,64866.496,66730.7,68652.13,70624.57,72653.98,74746.57,76881.95,79078.05,81349.8,83693.375,86115.1,88603.17,91188.29,93831.11,96583.94,99431.77,102397.99,105484.75,108714.4,112095.1,115571.81,119215.336,123021.46,126986.805,131160.36,135555.45,140142.8,144991.88,150131.06,155621.94,161441.5,167703.16,174360.12,181515.2,189285.58,197732.86,206990.2,217239.67,228679.95,241449.39,256114.14,272913.97,292296.0,314766.28,341632.03,374932.78,420677.34
89,1674.5464,2490.6553,3331.5537,4192.8545,5059.3926,5942.321,6826.079,7730.315,8644.155,9563.713,10491.799,11430.202,12385.669,13358.634,14339.1875,15330.648,16319.501,17347.645,18380.584,19412.53,20469.4,21538.06,22626.568,23744.367,24880.844,26043.705,27223.336,28401.69,29608.38,30826.992,32059.654,33325.387,34598.973,35909.938,37225.445,38569.383,39931.387,41307.75,42721.035,44151.707,45627.08,47120.023,48622.504,50154.152,51730.33,53303.555,54918.996,56572.344,58264.523,59981.383,61747.414,63515.69,65320.004,67181.805,69063.93,70992.266,72964.53,75005.79,77077.445,79205.96,81411.35,83663.41,85999.78,88411.625,90901.484,93483.14,96125.125,98881.016,101729.28,104708.61,107808.5,111050.25,114394.016,117918.83,121608.3,125437.56,129494.21,133709.98,138197.11,142953.69,147988.95,153320.84,158985.36,164963.84,171333.6,178097.69,185421.25,193286.08,201778.66,211009.28,221075.84,232272.78,244751.73,258607.81,274179.3,292013.88,312733.78,337614.66,369411.12,413477.12
90,1735.3062,2485.7214,3255.7593,4035.5916,4842.497,5643.5483,6458.6885,7283.593,8118.3237,8946.343,9787.522,10635.814,11497.6455,12362.137,13234.215,14107.496,14995.863,15892.298,16815.889,17752.885,18708.338,19627.762,20582.22,21569.719,22552.914,23565.18,24556.625,25558.783,26606.43,27668.488,28747.654,29863.676,30939.273,32062.766,33200.58,34377.41,35553.754,36769.652,38012.15,39298.87,40601.51,41956.195,43322.67,44706.805,46107.473,47560.887,49022.41,50510.562,52040.59,53610.633,55218.75,56855.4,58538.85,60253.727,62041.36,63862.188,65743.664,67652.945,69641.84,71660.04,73771.78,75943.33,78175.04,80499.555,82896.0,85379.94,87973.84,90674.39,93461.31,96365.4,99412.945,102591.85,105907.234,109363.414,112956.41,116679.23,120623.97,124731.84,129015.375,133512.83,138206.53,143197.6,148460.67,154043.86,159950.66,166327.05,173112.16,180499.61,188523.94,197363.92,207255.08,218201.4,230754.61,245005.61,261379.81,280316.03,302788.5,329967.25,363450.16,409349.38
91,1625.4294,2498.7158,3368.4624,4259.2583,5157.1816,6062.8213,6998.891,7940.9834,8877.091,9819.133,10792.399,11763.388,12748.477,13758.433,14790.99,15836.918,16902.78,17991.484,19081.75,20199.365,21317.746,22475.486,23644.121,24832.873,26040.32,27273.387,28542.258,29831.852,31138.58,32461.408,33826.742,35203.984,36600.707,38012.58,39425.848,40850.016,42284.992,43730.53,45200.688,46684.785,48177.406,49676.12,51184.277,52730.945,54291.28,55874.566,57490.074,59142.43,60801.652,62512.008,64252.56,66026.44,67848.414,69715.195,71614.586,73566.82,75577.67,77621.17,79731.42,81898.38,84132.93,86436.93,88801.59,91252.32,93791.086,96413.88,99133.25,101962.086,104870.516,107886.21,111072.48,114372.79,117797.336,121408.91,125170.38,129144.625,133315.14,137707.84,142309.19,147144.6,152230.42,157633.94,163369.1,169462.6,175953.33,182817.23,190173.27,198072.55,206606.6,215862.4,226065.94,237456.48,250401.14,264932.94,281700.0,300727.94,322777.03,349185.75,381952.53,425552.0
92,1716.7134,2496.3047,3293.7864,4101.418,4904.5483,5714.0986,6547.1772,7387.581,8246.101,9116.179,9987.879,10874.027,11769.308,12670.708,13590.893,14508.385,15418.263,16377.367,17339.342,18318.645,19300.133,20309.252,21330.719,22383.895,23440.56,24524.453,25622.893,26740.629,27898.07,29065.918,30252.121,31455.465,32679.518,33929.71,35204.62,36481.64,37804.906,39132.97,40494.363,41894.72,43302.188,44737.383,46191.996,47678.586,49191.03,50737.04,52335.94,53941.906,55575.41,57259.504,58997.137,60734.164,62511.53,64321.11,66164.04,68055.945,69983.53,71954.266,73988.65,76081.1,78228.24,80425.13,82709.19,85066.086,87498.25,89995.02,92599.984,95299.48,98112.76,101038.375,104076.74,107220.3,110521.07,113942.22,117512.695,121248.39,125165.08,129263.51,133588.03,138112.52,142883.08,147919.83,153279.2,159000.95,165105.97,171720.62,178772.7,186454.22,194910.28,204247.05,214511.92,226110.36,239278.16,254379.67,271977.3,292624.7,317036.7,347274.72,387787.2,446428.66
93,1642.0505,2451.0823,3270.7446,4093.6414,4941.2754,5792.6855,6647.0034,7508.847,8393.413,9298.268,10215.4375,11131.702,12063.4,13007.684,13983.35,14967.6,15970.557,17001.305,18049.596,19117.53,20205.484,21322.824,22448.854,23601.4,24786.389,25971.018,27190.91,28434.656,29715.375,31005.045,32318.598,33669.465,35012.098,36392.496,37758.027,39130.227,40535.91,41949.246,43377.89,44825.445,46276.855,47732.574,49209.293,50698.418,52223.21,53771.87,55336.027,56942.32,58586.12,60257.71,61969.9,63719.895,65501.25,67318.44,69179.086,71106.69,73078.586,75109.66,77179.5,79331.1,81538.68,83808.85,86165.66,88603.945,91093.13,93673.31,96355.48,99144.4,102027.61,105055.64,108193.01,111462.414,114890.59,118498.44,122263.305,126203.695,130325.0,134688.52,139300.7,144102.0,149214.28,154626.22,160297.73,166337.89,172794.66,179633.28,186981.83,194838.75,203393.75,212813.6,223100.03,234647.05,247736.12,262644.97,279858.8,299364.47,321968.0,348938.9,382967.44,429228.03
94,1702.082,2554.039,3417.521,4293.0757,5183.8853,6094.965,7021.2646,7966.2095,8915.998,9872.582,10837.189,11807.861,12804.59,13799.088,14819.715,15855.395,16903.17,17951.566,19026.355,20097.227,21211.043,22326.232,23467.186,24628.395,25821.148,27038.85,28266.252,29521.11,30803.512,32105.879,33429.83,34765.062,36115.05,37465.88,38817.832,40175.906,41540.6,42938.1,44355.664,45791.727,47247.395,48719.32,50202.824,51710.574,53237.13,54771.168,56326.8,57905.652,59524.6,61154.36,62815.324,64507.57,66247.34,68038.35,69858.375,71728.39,73639.47,75594.305,77605.43,79684.02,81802.74,84021.41,86293.9,88631.9,91046.42,93542.37,96145.15,98865.016,101695.28,104642.11,107716.71,110955.17,114308.05,117872.68,121642.43,125582.375,129760.2,134152.58,138815.11,143715.73,148830.05,154346.39,160183.77,166396.95,172964.27,179987.33,187466.06,195520.77,204157.52,213361.05,223369.22,234395.94,246717.16,260355.9,275737.75,292987.12,313131.4,337243.1,367653.62,408743.06
95,1674.3665,2467.6023,3262.5354,4076.6978,4915.5776,5759.137,6606.024,7479.5625,8336.91,9218.816,10118.924,11004.691,11922.708,12850.303,13789.336,14735.732,15702.864,16691.111,17705.092,18739.818,19774.383,20826.656,21896.848,23000.307,24130.213,25250.5,26401.973,27560.29,28768.41,29973.521,31186.084,32424.78,33685.44,34956.58,36254.97,37567.29,38876.027,40218.965,41543.145,42911.043,44334.332,45740.312,47128.406,48549.35,49992.883,51453.8,52958.16,54490.043,56049.684,57635.258,59260.215,60917.76,62627.047,64383.543,66186.97,68032.67,69931.95,71886.34,73900.88,75968.195,78105.31,80303.41,82581.14,84914.586,87347.914,89841.414,92443.44,95137.38,97956.81,100893.79,103948.36,107131.21,110461.04,113935.56,117610.125,121406.58,125398.305,129584.21,134021.62,138656.75,143598.56,148790.23,154336.89,160217.45,166512.53,173227.89,180449.22,188212.1,196732.38,206023.94,216445.31,228114.67,241381.0,256625.16,274166.1,294487.03,318122.1,346079.1,381040.5,429391.97
96,1666.2188,2462.5864,3289.9487,4125.1143,4949.8125,5795.034,6649.6914,7524.798,8411.936,9294.654,10185.133,11091.849,11992.814,12901.844,13826.187,14766.993,15726.16,16702.82,17690.695,18693.84,19716.016,20744.244,21803.889,22884.09,23983.105,25106.35,26229.543,27385.318,28553.215,29759.102,30988.701,32246.988,33523.188,34827.35,36149.938,37498.05,38876.547,40273.715,41704.023,43167.723,44654.68,46164.43,47697.88,49247.57,50841.266,52439.895,54082.035,55729.62,57428.47,59163.37,60938.523,62739.133,64564.21,66417.61,68325.984,70252.28,72228.914,74249.86,76334.62,78475.19,80664.945,82937.22,85281.23,87684.01,90177.125,92758.836,95422.805,98174.125,101048.15,104058.66,107184.37,110435.06,113848.03,117433.33,121160.42,125057.02,129165.7,133478.61,138030.86,142805.1,147839.95,153237.6,159014.97,165138.42,171689.72,178731.53,186255.61,194450.48,203394.02,213077.92,223808.84,235646.6,249039.69,264444.12,281969.25,302178.78,325570.84,353216.88,388603.34,437700.44
97,1541.6614,2436.753,3343.7815,4270.75,5214.3843,6178.4883,7138.5977,8124.22,9129.579,10130.638,11151.378,12185.633,13227.197,14289.991,15378.106,16472.691,17595.348,18734.598,19890.07,21077.193,22261.102,23488.783,24718.504,25983.516,27258.834,28554.99,29883.553,31214.463,32583.828,33961.707,35376.426,36808.95,38247.492,39729.887,41224.19,42741.16,44301.42,45872.676,47474.72,49106.062,50756.67,52440.203,54170.82,55907.207,57661.082,59462.85,61289.96,63144.05,65043.055,66967.484,68944.11,70941.98,72995.97,75069.97,77180.69,79359.625,81562.86,83837.4,86131.125,88493.55,90901.64,93389.49,95929.61,98557.85,101249.44,104019.54,106881.78,109860.016,112941.96,116092.695,119354.15,122752.57,126349.336,130045.336,133915.38,137993.81,142242.83,146704.33,151396.75,156340.61,161509.77,166893.52,172562.92,178507.42,184679.25,191128.64,197814.75,204853.22,212249.27,220230.86,228968.88,238588.81,249490.16,261906.16,275980.62,292214.66,310767.72,332829.84,360019.03,395715.28
98,1713.209,2441.3096,3186.3125,3952.072,4718.8457,5492.2275,6298.692,7118.1284,7946.422,8809.684,9682.901,10555.131,11447.637,12335.348,13243.624,14164.693,15107.543,16042.42,16982.984,17942.926,18920.865,19907.973,20884.705,21902.611,22918.633,23958.928,25015.086,26063.213,27132.28,28203.74,29252.037,30352.838,31433.861,32570.44,33721.81,34890.535,36059.74,37243.484,38446.523,39702.47,40980.69,42236.22,43520.45,44890.527,46277.13,47700.49,49150.35,50670.055,52196.836,53771.043,55406.04,57091.94,58840.03,60606.652,62409.832,64320.41,66248.16,68213.7,70240.59,72325.984,74489.69,76684.63,78963.43,81324.06,83736.56,86249.375,88851.766,91563.05,94360.47,97243.97,100264.87,103387.25,106655.586,110049.6,113587.72,117263.76,121105.99,125119.64,129314.84,133691.42,138294.52,143129.5,148256.78,153665.08,159487.27,165664.66,172298.55,179527.19,187244.83,195699.95,205133.84,215645.55,227550.52,241103.94,256943.52,275474.44,297746.6,325434.22,361706.38,412313.62
99,1686.9678,2505.6658,3339.2297,4197.118,5068.12,5946.7964,6836.686,7732.8535,8641.791,9571.255,10499.813,11444.951,12395.101,13348.604,14336.816,15334.058,16341.184,17366.479,18418.516,19490.338,20558.105,21666.58,22791.262,23924.6,25060.086,26223.168,27401.625,28579.193,29787.541,30999.312,32226.113,33456.57,34706.246,35960.918,37238.207,38540.043,39843.625,41179.883,42523.637,43901.95,45296.92,46724.336,48167.5,49645.215,51142.793,52656.85,54211.152,55802.176,57420.203,59066.49,60736.59,62454.684,64225.355,66024.445,67881.58,69780.66,71733.88,73727.24,75787.22,77913.875,80103.53,82353.12,84680.21,87068.57,89560.9,92148.484,94810.734,97606.95,100504.54,103546.266,106706.445,110027.61,113496.27,117101.76,120944.7,124961.57,129173.38,133570.06,138230.73,143110.52,148258.42,153717.33,159462.64,165564.61,171972.5,178783.36,186088.7,193904.1,202231.17,211187.58,220952.44,231634.5,243360.66,256411.31,270820.44,287116.78,305796.34,328059.12,355826.6,391254.7
