timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
80,2470.546,3267.5195,4090.9573,4930.431,5782.868,6654.3364,7523.7314,8399.308,9285.6,10180.288,11093.342,12027.328,12960.674,13898.878,14844.867,15769.6045,16740.445,17703.148,18671.465,19668.947,20665.748,21648.22,22672.688,23691.773,24725.406,25808.342,26838.87,27932.664,28902.727,29970.672,31029.307,32062.58,33062.156,34143.094,35207.406,36230.266,37342.965,38423.664,39355.805,40360.168,41297.81,42186.465,43070.133,43932.465,44973.48,45919.414,46845.164,48019.914,49074.875,50323.797,51615.46,52914.99,53723.703,54570.023,55477.473,56302.586,57201.816,57589.668,57909.52,58694.137,59231.973,60130.34,61013.55,61520.688,61693.375,62769.824,63273.883,64227.4,64947.164,65856.66,67042.93,67387.75,67096.625,68031.82,67940.52,69179.46,70123.695,71296.97,72938.28,73995.64,75111.93,76169.02,77149.55,78873.66,79741.69,79287.89,80634.51,82921.9,85965.04,89791.766,92952.12,96936.38,101062.59,104577.375,107942.91,116008.77,128758.23,146123.64,184608.66,297950.97
81,2751.4707,3546.5864,4371.1304,5214.7964,6079.5493,6959.6235,7863.393,8763.873,9683.754,10616.786,11545.373,12494.822,13448.136,14405.523,15372.451,16333.843,17305.637,18289.318,19295.45,20140.432,21139.957,22097.717,23106.666,24134.428,25169.299,26161.924,27189.11,28140.09,29148.469,30029.738,31024.982,32058.502,33051.312,33933.777,34791.42,35656.957,36365.723,37402.168,38364.18,39411.875,40216.973,40872.8,42030.14,42766.145,43625.184,44368.145,45440.344,46192.89,47272.465,48014.414,48805.094,49770.613,50656.89,50895.918,51613.8,51990.33,52613.867,52967.824,53495.1,53332.668,53644.35,53597.195,53937.062,53853.113,54025.727,54413.977,54465.61,55004.227,55302.47,55487.094,55285.957,55376.23,55631.47,55302.58,55567.523,55800.6,55456.742,55432.36,55372.523,55367.746,54914.65,53844.723,53486.203,54143.348,55145.19,57029.926,58556.83,60904.523,62772.016,64934.12,68847.09,73223.664,77303.58,84580.82,88099.945,99289.555,111694.96,132878.53,170142.11,265155.5
82,3093.916,3876.1272,4693.006,5513.294,6357.5093,7221.9976,8095.996,8976.19,9889.278,10808.897,11729.184,12664.235,13617.814,14563.701,15511.861,16482.281,17445.809,18400.67,19321.105,20263.885,21216.77,22211.031,23207.387,24221.576,25212.217,26177.893,27159.693,28075.365,29087.781,30096.592,31124.36,32063.96,33034.156,34096.49,35062.387,36014.195,37040.61,37954.457,38826.594,39691.66,40577.11,41375.477,42336.043,43125.89,43761.125,44438.402,44857.746,45475.496,45938.934,46122.89,46841.484,46836.293,47563.72,48392.11,48965.695,49515.062,50400.29,51202.305,52196.984,52951.406,53508.098,53670.125,54009.38,54603.887,55072.125,55662.977,55557.88,56030.18,56608.074,56657.875,56496.473,56420.004,56770.348,56962.254,56181.95,56667.21,56769.64,58732.133,59757.36,60679.145,61567.51,63401.46,65694.44,67665.15,69378.25,70600.586,73121.19,74939.64,75296.77,76788.055,79331.06,82516.28,86046.39,91729.12,98286.695,106115.15,120730.11,138431.53,177945.3,274738.28
83,2114.155,2857.8833,3614.4006,4380.5425,5167.2744,5964.6714,6783.7573,7605.117,8446.872,9302.833,10157.225,11019.935,11909.513,12798.464,13703.658,14607.612,15514.064,16423.258,17383.006,18294.182,19219.71,20133.908,21085.807,22076.178,23024.266,24032.422,24988.91,25981.555,26899.191,27949.781,29007.842,30018.355,31031.66,32109.51,33163.465,34292.258,35285.57,36344.965,37341.957,38433.09,39267.184,40370.46,41401.293,42490.496,43732.33,44710.625,46042.438,46711.69,47710.523,48890.246,50158.996,50660.59,51830.7,52979.05,53781.31,54409.918,55702.67,57056.707,58223.074,59551.824,61006.344,62406.99,64125.473,65367.28,66794.875,68568.93,69805.45,71239.04,72882.91,74026.54,75295.15,76249.94,76511.49,76768.63,77188.516,77948.18,78356.24,78601.84,78400.87,78795.15,78938.18,78311.945,78989.98,79105.805,79812.34,80429.7,82079.75,82832.36,84206.62,85912.445,87104.164,90582.48,94877.96,99300.97,103670.445,110795.76,122285.04,140842.19,181860.6,307182.1
84,2195.3042,2949.146,3707.642,4481.8003,5270.044,6068.0044,6879.7266,7698.388,8531.418,9385.611,10265.929,11132.133,12030.006,12938.045,13870.755,14815.653,15747.162,16707.81,17662.07,18663.27,19679.455,20701.719,21719.227,22776.002,23825.928,24912.934,26014.809,27081.54,28206.605,29351.457,30484.389,31568.059,32666.918,33722.22,34881.87,36141.43,37380.08,38566.074,39811.22,40994.246,42173.79,43395.45,44608.277,45747.03,46934.07,48201.055,49375.133,50503.97,51739.68,52899.246,54157.723,55448.586,56735.9,57818.57,58932.68,60200.887,61373.973,62591.02,63682.266,64794.586,65957.94,67284.44,68206.57,69550.49,70868.266,71982.88,73021.57,74404.984,75623.0,76784.36,77786.984,79036.92,79891.71,79971.055,80255.28,80276.71,80625.18,80235.17,80390.02,80459.66,81053.28,81677.04,82453.49,83285.5,84418.0,86114.805,88637.57,89753.63,91489.18,94083.875,95608.09,98374.69,101841.07,108185.56,114987.74,123995.62,136845.89,157622.88,198626.16,324673.38
85,2751.4707,3562.202,4390.796,5224.648,6090.665,6977.063,7880.009,8791.358,9713.55,10625.474,11555.816,12490.816,13409.449,14376.592,15309.934,16249.223,17211.795,18207.045,19213.62,20211.281,21241.498,22222.773,23224.52,24187.8,25169.531,26153.865,27106.854,28038.732,28965.941,29888.852,30970.232,31995.355,32919.656,33805.824,34722.367,35529.293,36413.824,37318.816,38256.082,39253.957,40213.992,40904.086,41805.59,42695.344,43585.297,44056.586,44836.99,45502.71,46158.7,47293.383,48202.37,48822.254,49293.83,49916.02,50248.434,51024.867,51316.71,51607.582,52293.832,52718.46,52209.734,51263.0,51206.125,51414.707,51574.18,51855.406,52387.254,52475.71,52682.297,52898.67,53484.723,54041.164,53938.086,54278.156,53521.438,53028.05,52695.062,53014.453,53429.457,52964.523,53293.406,52799.016,52836.14,51629.113,52688.043,54023.63,55068.688,55487.15,57901.95,59746.094,63454.44,68124.67,73583.09,80233.5,86194.48,96749.03,108726.23,128020.03,167220.12,269784.56
86,2751.4707,3563.7297,4393.946,5237.515,6111.4897,6992.4614,7877.9185,8782.16,9692.905,10615.787,11555.232,12506.587,13455.896,14405.975,15369.32,16353.493,17345.8,18353.26,19345.418,20352.314,21342.635,22302.484,23342.523,24388.338,25410.824,26433.762,27403.953,28423.143,29375.05,30379.678,31413.928,32339.564,33340.344,34261.496,35148.57,36092.184,37245.375,38147.69,38961.695,39962.37,40831.016,41675.285,42643.21,43386.047,44386.4,45106.668,45918.64,46804.9,47672.383,48454.17,49098.945,49815.805,50752.688,51214.723,51479.543,51925.27,52429.766,52852.867,53287.2,53074.73,52818.082,52327.21,51966.547,52175.125,51716.082,52328.832,52309.02,53034.254,53406.137,53210.164,53296.01,53202.9,53074.83,52823.645,51982.066,51413.457,51062.645,51301.95,52147.35,52347.27,52224.902,52580.875,51498.297,50645.24,52439.98,54063.766,56845.38,57085.4,60287.17,62329.5,66163.57,70628.1,74798.875,81377.016,87783.06,96838.7,110024.01,131418.69,167900.92,271683.25
87,2271.0596,3030.7615,3804.4812,4594.1904,5392.6445,6214.972,7046.3564,7903.2983,8781.473,9663.999,10568.248,11489.918,12424.201,13361.223,14319.61,15296.418,16284.696,17282.844,18308.76,19345.666,20386.248,21438.262,22504.34,23609.957,24726.307,25860.457,26985.83,28126.814,29263.312,30378.059,31527.191,32673.887,33844.867,34967.8,36144.145,37312.633,38470.99,39632.676,40823.285,42050.305,43287.51,44281.156,45367.125,46396.758,47378.996,48411.367,49499.816,50490.14,51473.13,52365.418,53238.7,54040.04,54899.426,55878.914,56553.05,57376.47,58103.684,58883.992,59591.285,60005.94,60689.586,61964.4,62656.99,63788.184,64611.49,65649.66,66256.24,67387.57,67820.09,68962.36,69832.43,70774.72,71395.79,72182.29,72543.05,73083.63,73410.94,73540.44,75090.11,76229.89,77130.01,77916.78,78754.16,79277.43,80974.61,83124.17,86249.234,88719.336,91762.15,94545.336,97648.67,101904.28,106572.05,111287.27,119657.34,130367.8,144657.61,165287.67,204720.34,341406.25
88,2470.546,3272.9744,4096.8945,4947.6973,5798.132,6663.3633,7544.9595,8425.262,9301.291,10193.988,11101.594,12022.177,12954.936,13898.162,14844.165,15760.15,16719.42,17656.488,18592.566,19567.727,20588.373,21604.322,22705.594,23756.023,24806.344,25829.6,26907.514,28039.254,29140.92,30117.746,31120.674,32189.896,33230.58,34430.65,35530.004,36695.676,37760.25,38726.582,39687.305,40609.594,41591.656,42580.746,43341.473,44248.688,45240.906,46298.27,47556.457,48701.3,50003.18,51285.86,52373.074,53534.703,54470.03,55411.785,56206.223,56664.965,57266.996,57703.953,58252.777,58847.15,59948.105,60757.016,62112.523,62626.945,63490.535,64716.637,65213.95,65760.09,66500.3,67011.59,67908.42,68565.42,68956.64,69597.83,71050.27,71902.76,73214.734,74112.88,75276.81,76403.695,77320.29,78863.88,80336.93,82222.305,82834.86,83303.63,85034.36,87490.3,90695.96,93493.76,96202.695,97526.74,101567.9,103782.086,107627.93,115014.6,128113.83,147005.64,181934.19,304201.66
89,2271.0596,3030.0525,3804.539,4599.8716,5397.246,6225.058,7059.2417,7899.716,8773.08,9650.384,10561.938,11480.029,12400.656,13341.853,14281.145,15248.353,16229.773,17232.914,18243.037,19257.979,20296.135,21370.29,22445.572,23549.117,24642.938,25718.684,26859.854,28009.277,29191.018,30368.834,31529.416,32633.098,33782.676,34901.945,36109.086,37361.652,38531.57,39752.426,40926.18,42078.445,43214.64,44369.965,45471.965,46530.363,47562.406,48727.04,49928.312,50795.902,51721.79,52623.703,53361.41,54400.473,54982.918,55798.035,56608.617,57304.01,57865.44,58394.74,59097.35,59806.105,60057.23,60811.305,61664.207,62024.625,61303.547,62026.258,62836.7,63620.75,64391.59,65408.11,66636.72,67621.31,68698.36,69323.414,69613.086,70318.07,71090.164,71391.734,72350.91,73331.74,73795.164,74526.914,75358.89,75808.59,76782.266,79506.516,82782.984,84521.83,86970.06,90809.59,94613.13,98811.55,103643.02,109153.06,117027.72,126551.28,144265.95,165366.69,206083.17,343810.44
90,2593.8613,3351.6553,4126.137,4922.6416,5732.853,6546.172,7370.799,8206.004,9062.934,9946.559,10847.279,11749.757,12670.946,13610.33,14563.227,15534.85,16525.24,17514.715,18538.678,19585.72,20642.072,21728.035,22789.738,23907.879,25004.781,26125.547,27299.047,28452.361,29574.617,30721.627,31881.045,33000.203,34123.11,35294.312,36458.875,37646.152,38753.816,39926.395,41085.48,42215.406,43249.574,44366.957,45610.6,46685.92,47782.777,48830.227,50039.77,51253.707,52260.496,53376.86,54441.336,55400.89,56261.35,57377.598,58442.25,59558.5,60806.496,62103.688,63276.41,64740.215,66047.82,67355.57,68768.26,70275.04,71584.72,72921.53,74414.41,75884.01,77210.38,78832.81,80114.414,81448.45,82932.86,83761.81,84907.56,85874.62,86762.32,87205.875,88067.734,89363.16,90306.445,91861.14,93575.83,95161.31,96968.52,99425.195,102468.58,104933.71,107239.53,109594.98,111785.78,115286.46,118528.625,124465.94,129269.43,138710.11,152402.89,174113.98,219159.7,347417.25
91,2271.0596,3023.741,3794.6807,4585.689,5381.922,6198.9546,7033.0156,7888.2397,8770.29,9645.32,10546.95,11460.406,12391.258,13340.359,14301.422,15278.925,16261.331,17236.078,18238.898,19262.084,20320.135,21362.008,22418.951,23492.535,24562.43,25669.01,26799.96,27942.777,29081.78,30217.807,31346.936,32480.271,33608.312,34795.414,35967.055,37137.08,38280.844,39324.258,40540.53,41651.285,42770.06,43900.406,45036.145,46130.27,47156.945,48108.19,49144.074,49897.598,50794.137,51754.824,52541.89,53353.516,54269.18,55191.56,55781.5,56685.094,57511.93,57976.457,57925.523,58216.34,58863.426,59789.258,60758.117,62123.445,63526.926,63480.168,64054.816,65225.863,66186.44,67169.484,68300.766,69225.17,69398.86,69763.445,70669.69,71081.664,71291.51,72376.086,73361.4,73406.98,74375.62,74758.47,76329.65,76938.02,77991.72,79584.19,81974.34,84466.11,86822.51,90355.44,94467.45,97434.53,98977.76,103657.516,113189.8,124484.28,141514.23,164486.7,207525.98,347621.1
92,2195.3042,2946.3804,3716.308,4484.5825,5274.574,6074.5845,6882.917,7702.5493,8542.508,9382.766,10240.026,11131.193,12011.905,12930.365,13842.079,14775.872,15744.09,16709.03,17668.838,18674.688,19669.654,20687.332,21701.594,22734.414,23779.041,24857.611,25915.086,27036.365,28170.865,29286.473,30408.52,31576.54,32762.076,33924.793,35092.57,36292.52,37446.613,38655.82,39895.008,41040.047,42346.28,43623.297,44792.08,46019.867,47186.55,48470.69,49711.867,50835.07,52148.625,53268.855,54297.1,55598.63,56822.56,58142.01,59200.57,60354.492,61514.72,62663.348,63859.44,65072.45,66192.11,67383.62,68694.805,69976.93,71274.984,72708.945,73860.34,75082.55,76349.125,77406.37,78727.59,79647.66,80438.87,81301.98,81960.01,81523.51,81687.82,81312.5,81372.99,80953.79,82251.62,83457.71,84441.44,85441.46,86573.695,88513.03,90821.58,92030.31,93914.36,96042.83,97573.19,100744.805,103332.48,108285.31,116179.38,124650.17,138950.36,158560.69,200860.92,325951.7
93,2751.4707,3562.4792,4392.498,5242.204,6107.23,7000.1357,7898.1484,8793.485,9698.83,10619.135,11558.99,12494.054,13456.521,14416.954,15364.633,16320.901,17299.441,18294.926,19303.01,20331.47,21317.389,22329.025,23363.871,24316.986,25289.934,26357.947,27390.25,28386.248,29426.182,30440.719,31315.053,32449.645,33395.44,34507.785,35403.723,36295.54,37040.145,38005.082,39019.88,39983.945,40777.86,41696.906,42570.137,43302.63,44161.83,45080.383,46025.332,47181.703,48024.93,48819.508,49650.293,50662.984,51464.816,52147.363,52558.78,53165.152,53426.008,54094.895,54636.555,54639.66,54444.367,54322.203,54093.918,54029.945,54078.684,54600.785,55145.89,54644.63,54402.832,54015.523,53942.242,53681.27,53675.53,53416.938,52786.133,52734.46,52972.516,53143.57,53323.562,52896.684,52354.477,51029.17,50582.324,50379.504,51008.3,53231.92,55917.363,57286.047,59714.094,61631.957,64642.863,69725.875,74806.766,81148.516,88310.195,96706.69,109531.09,129575.33,167282.14,267969.34
94,2271.0596,3026.258,3795.8977,4594.228,5390.5938,6202.192,7034.1543,7890.4404,8764.129,9652.237,10549.068,11468.916,12398.88,13346.594,14304.829,15273.147,16270.985,17265.494,18286.254,19297.107,20329.531,21388.184,22450.635,23511.686,24626.121,25727.438,26870.783,27980.85,29112.777,30266.918,31433.594,32558.48,33724.22,34900.34,36078.734,37199.254,38429.496,39589.504,40768.31,41933.496,43025.74,44101.258,45272.285,46409.324,47654.33,48752.79,49829.09,50726.14,51742.016,52784.703,53688.504,54671.492,55295.473,55943.945,56640.805,57426.133,58252.06,58548.406,58606.633,58724.652,59248.742,59723.027,60973.97,61519.73,62089.637,62701.977,62536.805,62765.13,63485.137,64630.395,65334.56,66467.5,67495.4,68374.836,69181.33,69356.164,70185.75,70626.586,71185.8,72238.22,73423.4,74221.164,75149.12,76145.61,76412.16,78649.05,81588.74,83996.99,86633.68,89175.19,92656.24,96357.08,100092.47,103021.625,109087.664,119384.99,134961.72,156913.84,194451.77,329718.2
95,2271.0596,3030.4077,3806.9065,4593.3555,5397.6567,6214.7305,7042.421,7897.2295,8755.41,9644.248,10529.728,11448.909,12369.891,13307.678,14273.795,15237.034,16232.553,17226.586,18223.125,19258.006,20303.38,21361.328,22434.23,23503.164,24620.62,25745.885,26872.18,27995.797,29146.604,30274.56,31402.867,32537.139,33681.047,34833.61,35895.973,37093.09,38286.676,39518.055,40644.004,41792.953,42952.504,44144.22,45193.855,46350.92,47490.855,48320.594,49415.945,50500.523,51468.28,52415.14,53314.258,54127.457,55117.14,55900.633,56603.582,57306.64,58141.074,58802.84,58499.62,58779.594,59287.81,59655.77,60860.336,61413.426,62031.547,62363.46,63332.63,64211.18,65473.13,66346.73,67426.45,68261.93,68665.08,69453.516,70051.516,70832.39,71479.01,72251.26,73026.875,74030.46,75222.03,75832.55,76489.086,78101.07,79024.33,80480.9,82650.5,85695.35,89069.27,92081.97,95062.34,99307.09,102833.984,108818.766,116751.484,127044.33,140976.92,163498.33,203260.03,343381.28
96,2931.4355,3743.766,4565.2524,5413.8735,6275.7427,7147.0938,8052.43,8948.146,9846.845,10771.876,11701.345,12651.211,13622.669,14590.91,15551.88,16529.707,17543.0,18573.807,19595.947,20628.271,21704.443,22783.338,23857.861,24950.902,26011.924,27051.55,28128.76,29204.42,30328.328,31491.816,32662.65,33753.96,34908.02,36034.867,37182.414,38329.867,39441.863,40438.277,41602.49,42784.164,43811.133,45066.062,46285.66,47359.59,48603.996,49688.953,50856.402,51809.273,52787.434,53509.035,54220.57,55317.895,56064.14,57057.727,57982.453,59118.023,60130.094,60901.83,60250.305,60001.594,59697.277,59274.508,59394.86,60037.125,60445.17,61071.875,62006.82,62287.766,62968.895,63630.652,64100.89,65146.125,65618.414,65895.21,66443.695,66935.65,67330.05,67955.03,68093.586,68734.95,68103.61,68748.83,68578.49,68346.36,69952.43,71583.64,72696.62,73183.25,75990.945,77329.39,80382.27,84809.65,86500.22,91146.95,97216.23,107293.27,118535.45,138852.94,177741.44,285152.22
97,3093.916,3880.0535,4689.8877,5522.508,6363.911,7214.1777,8084.197,8961.028,9850.205,10770.765,11664.989,12579.203,13490.486,14454.702,15400.615,16359.754,17328.723,18301.543,19179.229,20162.928,21126.871,22077.238,23046.043,24016.047,25014.002,25987.312,26946.953,27964.51,28983.809,29893.15,30899.658,31850.705,32873.113,33894.258,34750.668,35617.734,36579.406,37457.945,38289.61,39003.4,39986.45,40926.133,41756.645,42673.137,43300.184,43937.855,44386.945,44819.027,45433.875,45916.816,46357.77,47038.64,47530.44,48167.934,48627.746,49371.105,50139.637,51033.566,51898.47,52665.87,52598.36,52827.62,53499.33,54167.68,54851.34,55340.395,55848.34,56195.137,56749.42,56588.77,56694.004,56352.67,55542.18,54901.766,55228.668,55292.324,55050.594,55502.06,55500.883,57095.31,57658.66,59193.26,60406.57,61868.664,63229.87,64982.527,66520.94,68385.586,70530.65,71565.95,73844.164,76625.23,81441.53,87447.59,93317.95,103011.46,116921.484,134015.75,176196.28,277291.75
98,2195.3042,2943.2273,3713.5967,4489.1255,5269.295,6059.3047,6872.606,7697.437,8529.084,9373.931,10242.8125,11111.368,12014.602,12929.936,13844.943,14773.627,15732.657,16712.693,17698.41,18696.51,19702.318,20731.428,21754.56,22778.246,23809.596,24876.875,25935.717,27023.207,28147.047,29266.414,30398.664,31582.23,32736.283,33885.074,35021.996,36171.45,37339.426,38491.434,39571.023,40776.383,41932.844,43049.04,44305.38,45514.19,46669.19,47832.875,48941.94,50163.6,51397.24,52636.79,53850.77,55046.066,56205.848,57425.133,58610.492,59862.613,60942.902,62129.984,63237.754,64189.484,65283.8,66419.484,67477.33,68697.24,69912.51,71490.56,72526.625,73876.68,74975.34,76030.75,76709.53,77773.24,79001.76,79404.75,79768.89,80391.7,80486.22,80762.234,81434.23,82222.64,83189.055,84163.81,85002.89,85432.16,86914.8,88764.36,89581.12,91839.266,93654.13,94925.94,97762.66,100752.19,104092.77,109066.695,116949.08,126289.35,140847.02,162940.23,203722.89,332711.34
99,2271.0596,3019.481,3794.821,4588.957,5391.5137,6210.1133,7037.5693,7901.7134,8777.418,9675.321,10586.642,11500.658,12424.727,13359.939,14315.239,15291.763,16264.648,17267.799,18278.363,19301.734,20325.176,21385.635,22461.809,23539.87,24650.057,25754.158,26871.355,28036.81,29163.678,30337.371,31531.188,32675.447,33799.117,34909.695,36089.152,37270.86,38372.594,39566.86,40701.695,41877.094,43069.81,44255.55,45327.78,46394.863,47553.773,48662.668,49708.867,50685.863,51728.184,52778.11,53886.03,54686.785,55404.027,55981.81,56849.633,57717.293,58384.125,58975.05,59157.516,59655.914,60052.605,60847.7,61887.414,62519.566,63010.75,64256.707,64914.062,64369.285,65113.07,66212.03,67266.6,68580.13,69450.07,69924.12,70661.23,71097.81,71029.945,72209.914,72739.47,73559.85,74841.65,75681.195,76778.69,77747.22,78745.79,81551.79,83907.61,86891.484,90003.695,93381.68,96988.3,100154.28,103521.87,107702.34,117642.99,130220.57,145651.95,168219.53,207966.67,348515.28
