timesteps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
80,1605.7034,2527.9736,3465.5288,4429.4204,5395.5366,6376.7065,7382.5283,8397.578,9410.549,10456.643,11527.082,12596.942,13691.402,14773.915,15898.587,17027.348,18172.7,19348.77,20535.06,21712.754,22964.852,24160.967,25413.746,26680.479,27973.885,29288.117,30614.008,32001.543,33376.31,34766.516,36186.113,37685.953,39175.082,40696.473,42270.727,43856.117,45460.793,47112.547,48785.246,50487.074,52208.832,53966.43,55762.555,57588.64,59446.316,61351.23,63309.234,65287.355,67306.586,69372.55,71486.375,73632.82,75818.664,78037.35,80284.97,82600.67,84986.945,87420.82,89898.65,92437.14,95044.555,97705.945,100426.914,103213.58,106116.08,109057.92,112090.164,115204.36,118414.76,121744.41,125118.836,128578.734,132197.4,135926.48,139819.44,143789.58,147904.17,152190.67,156665.44,161319.62,166180.53,171196.9,176471.56,181998.33,187778.83,193841.14,200134.0,206701.62,213522.62,220736.45,228360.55,236358.66,244881.9,254514.28,265668.56,278674.97,293195.9,309667.3,328790.38,352198.78
81,1611.5178,2472.459,3351.7554,4238.3496,5144.741,6070.5806,7003.928,7948.4053,8896.059,9861.995,10845.449,11829.489,12839.322,13857.377,14894.252,15935.082,16991.875,18082.807,19170.703,20268.4,21396.57,22545.918,23697.05,24881.775,26072.38,27291.557,28522.184,29779.049,31046.951,32360.852,33683.555,35033.14,36403.875,37803.523,39221.207,40668.234,42149.348,43664.15,45209.07,46792.617,48406.797,50053.44,51726.93,53423.36,55154.586,56929.58,58753.54,60624.72,62520.055,64456.547,66425.45,68436.54,70502.54,72616.39,74769.484,76975.59,79234.21,81557.36,83924.836,86372.016,88853.88,91413.78,94071.234,96794.71,99584.9,102468.836,105457.14,108498.45,111636.24,114871.72,118220.836,121696.09,125301.12,129050.05,132958.66,137074.12,141382.86,145892.25,150604.44,155609.05,160860.66,166403.23,172288.06,178478.42,185083.19,192094.73,199557.58,207484.19,215937.47,225075.45,234829.77,245450.23,256959.11,269687.66,284077.16,300485.34,319367.56,341752.7,369243.53,404845.47
82,1654.874,2410.9065,3152.96,3971.4932,4787.061,5618.073,6466.1724,7311.5493,8158.7646,9021.571,9884.031,10782.663,11667.684,12577.404,13483.891,14397.92,15330.538,16279.483,17232.873,18196.521,19200.521,20181.568,21180.37,22220.21,23262.23,24324.037,25376.994,26482.146,27625.354,28780.05,29958.725,31128.979,32325.2,33561.332,34784.43,36032.77,37303.97,38604.93,39957.34,41321.617,42674.66,44028.203,45449.906,46900.613,48389.176,49901.895,51453.883,53040.793,54664.86,56350.473,58065.098,59819.055,61603.67,63457.055,65358.992,67271.09,69239.92,71261.98,73345.32,75487.305,77680.734,79929.695,82201.484,84539.9,86911.125,89382.78,91950.48,94609.95,97361.72,100213.45,103185.695,106274.29,109516.5,112901.81,116437.25,120117.82,123961.516,128016.21,132274.27,136696.83,141400.61,146370.12,151613.5,157195.47,163198.1,169631.19,176550.77,184010.22,192138.1,201077.31,211120.61,222453.83,235542.97,250519.3,267991.4,288728.2,313423.3,343076.88,380336.6,429519.78
83,1651.285,2442.2454,3234.2007,4044.0015,4862.4053,5694.8413,6525.643,7384.3594,8264.239,9137.696,10010.636,10887.428,11782.053,12693.369,13579.867,14502.73,15423.87,16380.38,17347.545,18352.91,19291.428,20286.799,21305.992,22352.9,23421.031,24512.734,25625.762,26760.764,27907.447,29081.957,30275.355,31484.434,32714.691,33958.223,35230.21,36535.64,37843.55,39185.72,40543.56,41933.676,43363.8,44823.234,46288.32,47800.23,49336.484,50900.914,52483.75,54104.69,55756.312,57458.676,59203.656,60960.5,62768.01,64618.28,66484.39,68404.06,70378.49,72424.31,74533.305,76677.49,78862.61,81100.164,83404.18,85763.82,88190.79,90690.6,93290.8,95964.66,98770.63,101670.31,104702.34,107836.84,111089.66,114498.87,118073.46,121828.664,125809.22,129937.25,134300.97,138859.17,143723.66,148799.03,154178.48,159972.11,166161.98,172796.66,179968.83,187760.03,196411.9,205834.17,216373.27,228219.06,241718.55,257160.78,275210.72,296352.7,321247.47,350416.62,387159.2,436451.75
84,1568.2234,2466.5906,3364.2383,4265.005,5184.7617,6120.95,7074.4756,8029.2886,9001.295,9990.966,10996.62,12029.802,13068.958,14109.082,15175.385,16255.997,17353.043,18460.719,19594.41,20737.254,21901.252,23083.252,24293.963,25523.977,26738.13,28014.53,29307.346,30631.963,31981.658,33331.77,34708.54,36126.668,37551.43,39017.95,40514.18,42038.566,43584.51,45167.22,46757.566,48384.508,50056.934,51771.55,53484.918,55251.78,57047.164,58874.234,60740.26,62657.164,64589.707,66574.52,68589.1,70657.92,72778.45,74944.05,77164.164,79417.15,81734.89,84121.43,86561.34,89057.46,91615.77,94245.82,96943.766,99720.25,102581.94,105532.914,108580.31,111741.46,114982.48,118317.41,121758.04,125352.61,129070.555,132946.16,136965.0,141184.3,145602.28,150211.23,154975.69,159978.22,165230.52,170738.64,176470.27,182530.42,188938.17,195701.25,202794.9,210367.88,218377.48,226927.08,236089.58,245831.88,256468.88,268191.88,281519.3,296867.62,314630.56,335479.0,360676.4,391715.47
85,1586.1787,2475.5269,3386.7683,4310.753,5237.715,6189.0576,7158.453,8136.452,9133.23,10151.084,11172.845,12208.72,13264.617,14315.686,15404.663,16500.08,17605.535,18722.738,19857.984,20997.684,22175.729,23381.564,24604.61,25837.516,27100.086,28396.783,29714.55,31067.64,32447.18,33858.125,35287.04,36727.48,38198.715,39710.77,41236.293,42801.746,44401.996,46011.61,47644.59,49324.97,51011.234,52741.848,54530.242,56341.965,58206.523,60072.066,61986.43,63948.2,65963.27,68013.26,70114.42,72260.1,74445.305,76676.52,78969.27,81288.97,83668.57,86102.83,88592.63,91140.58,93738.086,96385.6,99103.984,101859.016,104695.96,107626.305,110612.05,113697.43,116853.81,120125.67,123476.445,126978.37,130578.39,134267.06,138156.03,142171.02,146321.48,150639.05,155137.25,159873.89,164735.36,169821.8,175091.48,180625.22,186386.86,192367.42,198611.83,205105.52,211864.05,218896.16,226388.2,234122.42,242306.67,251256.95,261911.39,274763.7,289526.75,306492.03,326104.8,349959.62
86,1679.6498,2439.913,3208.9177,4006.1387,4814.415,5632.355,6465.5444,7297.0913,8134.381,8977.204,9842.826,10702.556,11599.454,12475.32,13381.253,14286.124,15201.509,16143.653,17097.674,18070.617,19044.094,20033.764,21047.291,22084.576,23137.652,24203.219,25275.557,26382.242,27502.89,28654.678,29809.5,30997.986,32193.15,33409.863,34624.395,35887.54,37172.08,38496.695,39844.086,41207.91,42584.598,43989.57,45428.133,46914.625,48426.652,49965.39,51515.816,53092.56,54695.37,56327.51,58022.01,59752.79,61554.08,63368.96,65232.613,67169.0,69107.26,71106.734,73159.84,75273.875,77414.625,79604.14,81826.37,84113.234,86482.086,88907.56,91438.79,94066.26,96799.586,99631.64,102594.68,105659.88,108849.92,112173.22,115675.97,119290.266,123135.9,127135.805,131346.05,135762.1,140433.23,145339.53,150545.61,156091.84,161991.06,168388.08,175188.06,182688.56,190817.83,199815.81,209893.62,221151.64,233956.75,248648.72,265777.53,286017.44,309586.3,337408.28,372402.88,418440.78
87,1583.524,2452.836,3326.1301,4203.7197,5091.04,6001.9355,6905.0347,7827.3975,8776.584,9751.026,10722.387,11710.008,12733.098,13753.1455,14793.673,15823.631,16873.398,17923.309,19015.895,20105.494,21222.914,22345.736,23504.902,24681.703,25865.81,27068.148,28292.703,29534.662,30810.133,32088.348,33394.6,34732.547,36088.24,37460.453,38877.7,40293.434,41746.64,43222.043,44717.113,46224.336,47773.65,49351.145,50942.21,52564.555,54203.527,55898.293,57602.59,59348.234,61117.336,62937.426,64786.516,66684.9,68639.28,70632.9,72670.58,74738.12,76852.04,79041.664,81295.99,83607.086,85995.52,88450.06,90974.13,93593.84,96275.42,99078.99,101992.12,104997.93,108132.42,111378.98,114738.945,118242.164,121872.914,125672.945,129610.98,133775.66,138095.5,142646.86,147405.44,152487.95,157815.78,163442.39,169410.83,175804.89,182666.08,190008.47,197833.12,206322.53,215551.69,225514.94,236343.47,248245.6,261331.2,275941.56,292518.75,311686.34,334507.84,362085.1,396890.12,444947.28
88,1628.096,2479.9834,3346.9385,4215.776,5100.1196,5999.6294,6920.0776,7830.4976,8756.379,9691.564,10648.892,11593.133,12562.648,13534.979,14535.352,15535.354,16536.379,17558.203,18600.492,19636.746,20671.525,21731.906,22816.344,23908.805,25046.219,26174.123,27338.646,28524.152,29747.559,30963.156,32223.277,33488.426,34785.266,36109.496,37470.008,38837.984,40233.555,41641.473,43067.04,44536.29,46038.21,47539.793,49091.32,50673.055,52253.855,53896.15,55562.258,57257.34,58972.066,60716.96,62498.977,64314.297,66160.7,68060.86,70004.984,71998.7,74046.46,76160.22,78324.73,80544.75,82844.266,85200.08,87638.31,90157.734,92744.48,95448.17,98240.7,101115.78,104085.484,107154.2,110321.38,113651.35,117090.766,120646.78,124371.83,128262.555,132351.58,136606.89,141128.8,145905.28,150918.14,156238.25,161907.1,167932.12,174431.27,181383.94,188874.72,196972.3,205767.4,215390.31,225897.88,237461.78,250347.0,264883.34,281497.8,300530.78,322485.7,348039.8,379723.94,422072.28
89,1589.1545,2563.5918,3543.9678,4545.3447,5575.065,6608.624,7662.7524,8726.13,9816.374,10918.138,12039.315,13176.702,14316.711,15483.36,16667.465,17857.115,19082.326,20312.727,21563.357,22828.602,24102.092,25439.443,26773.234,28135.521,29527.629,30959.87,32404.234,33885.414,35383.527,36927.13,38480.156,40068.56,41669.984,43283.188,44939.78,46622.527,48326.207,50066.24,51837.258,53637.34,55446.332,57306.48,59200.3,61145.383,63104.184,65103.156,67140.016,69207.016,71343.75,73485.89,75660.99,77905.93,80184.82,82510.086,84886.305,87291.516,89734.55,92253.45,94826.414,97466.32,100149.016,102936.74,105763.8,108656.43,111636.43,114665.7,117815.02,121073.96,124441.164,127910.05,131493.19,135217.81,139051.19,143007.56,147135.25,151431.52,155916.08,160536.98,165413.58,170449.22,175735.4,181250.81,187059.39,193086.56,199398.4,206005.58,212982.6,220254.28,227982.06,236075.23,244633.0,253694.11,263436.22,274198.72,286573.75,300781.78,317285.88,336153.53,358313.97,385520.16
90,1733.2379,2463.908,3213.6323,3959.807,4712.104,5490.5684,6284.1685,7090.96,7890.73,8711.938,9546.069,10381.574,11214.6045,12069.298,12927.36,13789.459,14672.217,15560.078,16459.986,17352.398,18273.969,19195.488,20133.594,21037.002,21979.064,22950.545,23911.621,24904.38,25892.693,26896.645,27954.453,29017.906,30102.95,31215.67,32350.223,33484.4,34633.26,35808.797,37026.867,38251.754,39532.87,40843.062,42179.07,43569.016,44962.254,46395.13,47823.418,49302.523,50837.113,52390.688,53990.562,55626.18,57292.332,59013.348,60812.418,62623.4,64500.92,66433.83,68423.695,70479.555,72583.57,74751.19,76991.13,79251.74,81547.734,83930.02,86382.016,88902.56,91507.77,94160.25,96959.13,99848.51,102842.2,105948.7,109182.6,112539.77,116035.1,119690.695,123490.836,127461.266,131712.14,136199.17,140949.22,145948.67,151241.33,156903.17,162943.1,169427.45,176486.72,184215.1,192807.98,202491.14,213554.33,226403.39,241529.92,259704.02,282022.78,310749.47,347972.16,397196.44
91,1566.937,2500.1265,3441.923,4399.022,5367.1323,6346.6836,7327.1646,8325.596,9350.869,10383.173,11421.34,12477.6875,13540.748,14612.453,15715.475,16835.53,17971.59,19119.465,20289.055,21464.71,22661.344,23880.037,25124.893,26389.738,27664.725,28953.979,30276.64,31598.44,32944.797,34294.69,35665.42,37043.074,38447.594,39871.86,41304.812,42766.312,44258.133,45770.246,47309.17,48880.81,50475.637,52090.56,53742.434,55413.25,57136.49,58911.89,60745.867,62616.934,64545.285,66533.95,68573.805,70661.516,72806.516,74999.31,77259.61,79568.6,81926.37,84340.64,86809.01,89351.14,91939.05,94613.42,97353.41,100177.97,103097.875,106095.305,109212.32,112411.45,115723.234,119164.125,122728.04,126449.234,130314.6,134337.05,138510.06,142871.62,147441.48,152211.38,157265.7,162506.89,168004.89,173774.56,179875.98,186283.53,193006.38,200153.67,207696.86,215696.56,224227.84,233311.64,242984.36,253351.69,264819.94,277491.28,291883.56,308657.56,327916.3,350599.38,377722.53,412117.94
92,1604.3263,2455.5898,3301.8618,4141.716,5001.871,5892.247,6780.8516,7669.4756,8592.035,9531.071,10475.808,11431.679,12406.447,13391.594,14390.487,15399.967,16419.229,17434.818,18483.947,19542.414,20618.193,21694.545,22796.66,23918.316,25055.684,26215.285,27375.715,28559.014,29746.152,30967.258,32223.623,33493.344,34804.66,36125.617,37475.15,38839.81,40223.957,41637.03,43079.6,44528.96,45996.96,47509.18,49023.875,50588.7,52186.645,53786.035,55419.863,57092.855,58797.473,60526.9,62299.227,64103.246,65945.28,67821.06,69736.03,71711.93,73734.04,75797.195,77936.32,80140.96,82416.24,84757.35,87174.625,89673.84,92255.26,94950.81,97780.01,100677.36,103703.555,106842.83,110099.59,113474.79,117013.52,120711.516,124552.92,128534.12,132722.31,137113.94,141735.05,146623.62,151796.62,157309.81,163133.25,169357.12,176049.06,183289.98,191034.5,199514.5,208675.5,218706.34,229742.45,242011.64,255611.45,271022.47,288705.25,308908.5,332612.28,360750.28,395067.88,440561.97
93,1586.2415,2504.7578,3451.641,4411.2246,5377.98,6353.7236,7354.463,8344.913,9353.592,10381.003,11425.928,12481.396,13553.949,14638.823,15745.515,16861.973,18012.32,19173.486,20354.287,21568.773,22788.668,24009.676,25278.115,26558.092,27876.629,29222.928,30594.002,31966.186,33378.516,34809.973,36270.297,37750.727,39250.586,40789.297,42363.574,43968.49,45601.67,47254.71,48952.773,50696.766,52454.61,54258.164,56086.53,57938.96,59847.26,61806.4,63782.797,65815.34,67857.625,69950.375,72091.7,74267.555,76490.586,78733.63,81065.45,83433.88,85856.78,88317.42,90853.17,93432.89,96070.87,98795.15,101589.3,104459.93,107401.875,110446.7,113561.43,116770.97,120091.61,123523.125,127086.17,130779.33,134581.28,138544.81,142692.5,146986.05,151483.39,156196.9,161104.14,166259.23,171703.4,177336.73,183256.47,189496.28,196051.47,202981.67,210303.94,218057.45,226227.02,235028.66,244403.73,254451.78,265300.2,277112.25,290606.7,306208.16,324076.12,345143.62,370143.97,401334.25
94,1654.9509,2433.1133,3213.3376,4008.399,4830.8784,5661.3896,6501.909,7347.9146,8207.803,9076.871,9990.093,10895.916,11816.33,12740.102,13674.247,14637.383,15614.688,16611.822,17627.28,18655.672,19703.39,20761.963,21824.05,22905.121,24010.959,25142.025,26293.557,27451.56,28640.328,29843.92,31056.709,32297.18,33565.254,34838.668,36146.95,37466.04,38801.832,40177.34,41574.01,42979.066,44432.484,45899.336,47399.504,48926.414,50480.555,52058.848,53662.816,55322.02,57005.902,58734.81,60500.473,62304.23,64135.457,66042.61,67968.36,69925.6,71922.85,74010.61,76135.98,78319.695,80563.72,82872.25,85241.49,87677.914,90162.945,92744.77,95430.09,98181.57,101087.15,104079.52,107214.31,110498.02,113874.42,117395.15,121086.625,124947.95,128986.97,133243.62,137671.81,142370.02,147315.66,152550.72,158094.69,164021.05,170340.6,177181.7,184533.94,192598.44,201422.02,211107.72,221819.28,233933.98,247682.23,263312.88,281540.1,302761.28,327228.38,356191.38,392406.3,440366.34
95,1593.9563,2425.4463,3256.2878,4112.3535,4974.6455,5849.389,6732.0396,7630.83,8554.736,9485.816,10424.219,11367.088,12332.096,13310.3125,14291.694,15301.157,16319.975,17316.729,18346.447,19407.197,20489.26,21570.236,22668.352,23788.795,24932.1,26088.133,27270.307,28468.627,29690.191,30940.246,32199.271,33485.652,34794.684,36142.3,37494.934,38876.99,40282.727,41720.06,43171.69,44657.97,46169.25,47689.34,49266.54,50855.656,52476.773,54135.29,55813.418,57523.08,59282.73,61067.707,62895.797,64746.88,66652.44,68583.805,70580.1,72623.08,74725.46,76875.914,79083.95,81341.53,83659.914,86083.42,88574.2,91145.62,93804.17,96561.0,99401.78,102342.44,105396.17,108566.83,111857.51,115277.53,118861.164,122590.17,126444.47,130461.84,134635.16,139083.86,143715.47,148634.03,153817.86,159299.3,165083.2,171246.53,177823.44,184832.39,192359.53,200441.36,209155.12,218511.61,228760.44,240017.3,252456.78,266249.1,282014.5,300277.62,321475.47,346836.84,378392.12,421183.34
96,1603.0251,2556.1643,3536.967,4522.656,5526.6816,6545.4897,7570.1655,8624.055,9685.038,10758.748,11851.458,12936.176,14035.104,15157.546,16266.923,17417.652,18583.168,19734.92,20944.791,22174.057,23407.928,24683.994,25948.992,27242.105,28549.01,29885.402,31246.291,32618.857,34040.78,35457.82,36911.094,38402.1,39897.543,41434.375,43006.94,44614.336,46234.094,47900.066,49604.1,51333.24,53105.727,54904.047,56732.543,58623.54,60544.055,62486.305,64459.066,66503.76,68564.375,70658.27,72798.74,74983.516,77203.81,79478.22,81791.55,84140.82,86562.805,88994.75,91509.086,94063.5,96675.0,99334.33,102069.07,104838.27,107704.0,110624.88,113623.49,116697.43,119866.914,123116.86,126461.51,129891.8,133420.12,137092.33,140891.2,144798.36,148859.7,153038.56,157363.97,161894.12,166629.36,171489.9,176577.06,181801.9,187267.0,192930.28,198830.0,205027.05,211538.23,218320.2,225351.53,232461.23,239972.14,248328.61,258306.88,270259.66,283758.97,298975.56,316494.62,338179.1
97,1609.8707,2524.2632,3459.6216,4402.074,5363.643,6342.422,7328.2754,8332.891,9344.712,10376.595,11421.211,12494.101,13579.352,14691.785,15802.343,16921.135,18053.479,19218.053,20406.207,21603.064,22838.197,24105.602,25383.36,26661.975,27967.18,29303.758,30662.336,32037.209,33450.367,34864.824,36294.15,37771.074,39274.367,40822.258,42344.36,43899.574,45505.3,47136.105,48812.66,50513.055,52241.33,54019.117,55847.562,57713.344,59621.535,61556.812,63528.453,65538.46,67599.97,69702.2,71848.6,74041.055,76283.734,78581.64,80895.82,83283.33,85729.1,88219.08,90764.06,93348.95,96004.32,98698.46,101455.766,104272.13,107181.18,110164.08,113213.914,116364.26,119634.56,122999.195,126470.35,130067.17,133726.1,137540.67,141487.39,145571.89,149855.27,154297.72,158894.31,163632.02,168622.77,173789.12,179163.19,184773.83,190593.48,196718.1,203018.97,209614.81,216477.61,223628.8,231061.42,238729.27,246900.38,256197.08,267184.62,280335.0,295572.06,312974.94,333183.03,357741.84
98,1616.0364,2473.803,3346.764,4227.5703,5114.115,6028.4785,6966.4775,7912.1426,8862.38,9833.297,10818.183,11797.435,12812.398,13835.819,14857.078,15903.295,16968.195,18055.43,19153.756,20289.375,21429.447,22591.572,23767.633,24951.63,26158.541,27385.756,28636.309,29917.703,31228.646,32544.107,33872.07,35233.15,36622.74,38026.25,39455.508,40910.09,42387.336,43893.094,45418.617,46979.25,48559.293,50172.918,51809.203,53482.89,55184.746,56936.86,58700.438,60501.55,62346.73,64217.35,66137.75,68092.2,70100.51,72140.164,74239.086,76379.484,78570.734,80822.484,83129.57,85498.766,87924.5,90419.41,92968.19,95588.81,98328.766,101117.09,103995.18,106972.23,110047.82,113243.734,116541.91,119988.72,123555.18,127214.555,131059.47,135064.2,139258.23,143688.58,148318.7,153155.12,158267.53,163626.23,169279.7,175208.48,181559.52,188227.36,195263.08,202739.17,210768.4,219339.05,228639.08,238570.25,249446.06,261395.47,275051.8,290883.34,309276.25,331346.4,358195.4,392787.16
99,1597.4518,2502.7756,3431.2148,4386.7573,5336.4316,6303.0044,7294.268,8278.576,9292.358,10313.76,11338.93,12378.847,13442.046,14527.593,15614.844,16727.81,17850.39,18982.094,20142.186,21313.77,22509.797,23717.393,24962.936,26214.03,27490.246,28780.404,30097.275,31424.516,32783.113,34180.633,35583.35,37036.535,38482.984,39979.28,41506.25,43080.67,44679.758,46321.895,48000.055,49698.824,51422.176,53198.438,55007.535,56841.72,58736.375,60655.758,62615.176,64628.86,66679.055,68764.56,70890.4,73053.84,75273.06,77546.3,79860.41,82235.65,84631.54,87077.41,89614.25,92205.22,94834.61,97539.73,100322.7,103171.27,106129.24,109137.58,112229.77,115418.766,118701.71,122090.16,125601.46,129208.03,132959.11,136835.56,140837.58,145047.75,149381.3,153900.23,158648.69,163572.75,168679.8,174095.8,179722.3,185607.62,191773.05,198229.6,204981.52,212022.58,219472.23,227293.66,235558.89,244532.33,254273.27,265133.8,277403.47,291507.44,307907.47,326891.62,349207.88,376069.5
